job_title,company_name,location,skills_required,date_posted,job_link,job_category,work_mode,crawl_date
"Middle/Senior Mobile Developer (Flutter, Dart, CI/CD)",DNSE,Ho Chi Minh,"Leadership, System Architecture, Design Systems",2026-01-09 07:19:10,https://itviec.com/it-jobs/frontend-lead-vulcan-labs-5624/content?job_index=15&locale=en&page=2,Frontend Developer,At office,2026-01-10 04:28:45
Frontend Lead,Vulcan Labs,Ho Chi Minh,".NET, Java, C#, English",2026-01-09 06:19:10,https://itviec.com/it-jobs/frontend-lead-vulcan-labs-5624?lab_feature=preview_jd_page,Backend Developer,At office,2026-01-10 04:28:45
"Fresher & Junior - Software Developer (.NET, Java, C#)",Netcompany,Ho Chi Minh,"DevOps, MongoDB, PostgreSql, Database, Azure, English",2026-01-10 04:19:10,https://itviec.com/it-jobs/fresher-junior-software-developer-net-java-c-netcompany-2106?lab_feature=preview_jd_page,DevOps Engineer,At office,2026-01-10 04:28:45
Android Engineer (Java/Kotlin) - Hanoi,NAVER VIETNAM,Ho Chi Minh,"QA QC, Unit test, Integration test, Jira, Tester",2026-01-09 05:19:20,https://itviec.com/it-jobs/android-engineer-java-kotlin-hanoi-naver-vietnam-5233?lab_feature=preview_jd_page,Test Coordinator / QAQC Coordinator,At office,2026-01-10 04:28:45
"QA/QC Engineer (Unit Test, Integration Test)",DYM VIET NAM,Ho Chi Minh,"QA QC, Unit test, Integration test, Jira, Tester",2026-01-09 05:19:20,https://itviec.com/it-jobs/qa-qc-engineer-unit-test-integration-test-dym-viet-nam-2048?lab_feature=preview_jd_page,Low-Code/No-Code Developer,At office,2026-01-10 04:28:45
"IT Comtor (PHP, Python, Laravel, WordPress, Japanese)",DYM VIET NAM,Ho Chi Minh,"Bridge Engineer, Wordpress, JavaScript, PHP, Japanese",2026-01-09 05:19:20,https://itviec.com/it-jobs/it-comtor-php-python-laravel-wordpress-japanese-dym-viet-nam-2839?lab_feature=preview_jd_page,Bridge System Engineer (BrSE),At office,2026-01-10 04:28:45
Bridge Software Engineer (BrSE),DYM VIET NAM,Ho Chi Minh,"Java, English, Spring Boot, Cloud, Spring, AWS",2026-01-09 04:19:21,https://itviec.com/it-jobs/bridge-software-engineer-brse-dym-viet-nam-3333?lab_feature=preview_jd_page,Backend Developer,,2026-01-10 04:28:45
Senior Java Backend Developer,Capgemini Vietnam,Ha Noi,"Solution Architecture, English",2026-01-09 04:19:21,https://itviec.com/it-jobs/senior-java-backend-developer-capgemini-vietnam-4840?lab_feature=preview_jd_page,Solution Architect,At office,2026-01-10 04:28:45
Solution Architect,LG CNS Việt Nam,Ha Noi,"Cloud, English",2026-01-09 04:19:21,https://itviec.com/it-jobs/cloud-system-engineer-gcp-lg-cns-viet-nam-0457/content?job_index=8&locale=en&page=3,Cloud Engineer,At office,2026-01-10 04:28:45
Automation Tester,Simpson Strong-Tie Vietnam,Ho Chi Minh,"Java, Spring, SOLID Principles, API, Microservices, English",2026-01-09 04:19:22,https://itviec.com/it-jobs/automation-tester-simpson-strong-tie-vietnam-5412?lab_feature=preview_jd_page,Backend Developer,Hybrid (flexible between home and office),2026-01-10 04:28:45
Senior Java Developer,Simpson Strong-Tie Vietnam,Ha Noi,"Database, ETL, Grafana, Prometheus, Linux, SQL",2026-01-09 04:19:23,https://itviec.com/it-jobs/senior-java-developer-simpson-strong-tie-vietnam-4805?lab_feature=preview_jd_page,Database Administrator,At office,2026-01-10 04:28:45
CV Quản trị Cơ sở dữ liệu- Database Administrator,MB Bank,Ho Chi Minh,,2026-01-09 04:19:23,https://itviec.com/it-jobs/cv-quan-tri-co-so-du-lieu-database-administrator-mb-bank-0037?lab_feature=preview_jd_page,Site Reliability Engineer (SRE),At office,2026-01-10 04:28:45
Senior Embedded SW Engineer (V&V) – Chiplet,Bosch Global Software Technologies Company Limited,Ho Chi Minh,"DevOps, CI/CD, Nginx, Kubernetes, Azure, English",2026-01-09 04:19:23,https://itviec.com/it-jobs/senior-embedded-sw-engineer-v-v-chiplet-bosch-global-software-technologies-company-limited-3855?lab_feature=preview_jd_page,DevOps Engineer,At office,2026-01-10 04:28:45
"DevOps Engineer (Nginx, English-speaking)",EUROFINS GSC IT VIETNAM COMPANY LIMITED,Ho Chi Minh,"Android, SOLID Principles, Clean Architecture, MVVM, English",2026-01-09 04:19:23,https://itviec.com/it-jobs/devops-engineer-nginx-english-speaking-eurofins-gsc-it-vietnam-company-limited-1520?lab_feature=preview_jd_page,Mobile Application Developer,Hybrid (flexible between home and office),2026-01-10 04:28:45
Lead Android Engineer,NAB Innovation Centre Vietnam,Ho Chi Minh,"Agile, English, Scrum",2026-01-09 04:19:20,https://itviec.com/it-jobs/lead-android-engineer-nab-innovation-centre-vietnam-0042?lab_feature=preview_jd_page,Scrum Master / Agile Coach,Hybrid (flexible between home and office),2026-01-10 04:28:45
"Senior Software Engineer (DevOps. NET, C#)",MiTek Vietnam,Ho Chi Minh,"DevOps, IoT Platforms, C#, Microservices, Azure, .NET",2026-01-09 04:19:35,https://itviec.com/it-jobs/senior-software-engineer-devops-net-c-mitek-vietnam-3712?lab_feature=preview_jd_page,DevOps Engineer,"Tòa nhà A5, Lô số A5, khu E-Office, đường Sáng Tạo, KCX Tân Thuận, Phường Tân Thuận, District 7, Ho Chi Minh",2026-01-10 04:28:45
Senior Application Operations (Vận hành ứng dụng),Công ty Cổ phần Thanh toán số MobiFone,Ha Noi,"Security, Cloud Security, AI, DevSecOps, Penetration Testing",2026-01-09 04:19:36,https://itviec.com/it-jobs/senior-application-operations-van-hanh-ung-dung-cong-ty-co-phan-thanh-toan-so-mobifone-2452?lab_feature=preview_jd_page,Security Engineer,,2026-01-10 04:28:45
Senior Network & Infrastructure Security Engineer,Công ty Cổ phần Thanh toán số MobiFone,Ho Chi Minh,"UI-UX, Motion Design, Spine, Games, Design, English",2026-01-09 04:19:36,https://itviec.com/it-jobs/senior-network-infrastructure-security-engineer-cong-ty-co-phan-thanh-toan-so-mobifone-4157?lab_feature=preview_jd_page,Motion Designer,At office,2026-01-10 04:28:45
"2D Animation Designer (UI-UX, Games)",Vinsprite Tech,Ho Chi Minh,"NodeJS, NestJS, MySQL, TypeScript, Azure, JavaScript",2026-01-09 04:19:36,https://itviec.com/it-jobs/2d-animation-designer-ui-ux-games-vinsprite-tech-0910?lab_feature=preview_jd_page,Backend Developer,At office,2026-01-10 04:28:45
"Mid/Senior Backend Developer (NodeJS, English)",Fullerton Health,Ha Noi,"Bridge Engineer, Leadership, Strategy planning, Japanese IT Communication, Japanese, Project Management",2026-01-09 04:19:36,https://itviec.com/it-jobs/mid-senior-backend-developer-nodejs-english-fullerton-health-0952?lab_feature=preview_jd_page,Vice President / Director,Hybrid (flexible between home and office),2026-01-10 04:28:45
"Mid/Senior Backend Developer (.NET Core, C#, SQL)",Ambitionplus Custom Solutions,Ha Noi - Ho Chi Minh,"Fullstack, DevOps, TypeScript, ReactJS, .NET",2026-01-09 04:19:37,https://itviec.com/it-jobs/mid-senior-backend-developer-net-core-c-sql-ambitionplus-custom-solutions-2847?lab_feature=preview_jd_page,Fullstack Developer,,2026-01-10 04:28:45
[Hybrid - US Market] Senior Fullstack .NET Developer,RIKKEISOFT,Ho Chi Minh,,2026-01-09 04:19:37,https://itviec.com/it-jobs/hybrid-us-market-senior-fullstack-net-developer-rikkeisoft-1326?lab_feature=preview_jd_page,Data Visualization Specialist,Hybrid (flexible between home and office),2026-01-10 04:28:45
Senior Master Data Operations Analyst (IM/MDM),Renesas Design Vietnam,Ho Chi Minh,"Software Architecture, Security, Japanese, System Architecture, AWS, Cloud",2026-01-10 04:19:37,https://itviec.com/it-jobs/senior-master-data-operations-analyst-im-mdm-renesas-design-vietnam-2604?lab_feature=preview_jd_page,Software/Technical Architect,Hybrid (flexible between home and office),2026-01-10 04:28:45
"Product Owner (Agile/Scrum/Squad, AI, API)",Công Ty Cổ Phần Tập Đoàn Meey Land,Ha Noi,"Data Privacy / Compliance, Big Data",2026-01-09 04:19:38,https://itviec.com/it-jobs/product-owner-agile-scrum-ai-cong-ty-co-phan-tap-doan-meey-land-3034?lab_feature=preview_jd_page,Data Governance Specialist,At office,2026-01-10 04:28:45
Machine Learning Engineer (Python/AI),Gene Solutions,Ho Chi Minh,"Python, Embedded, Automation Test",2026-01-09 04:19:39,https://itviec.com/it-jobs/machine-learning-engineer-python-ai-gene-solutions-3902?lab_feature=preview_jd_page,Automation Tester,,2026-01-10 04:28:45
Senior Web Developer,CÔNG TY TNHH FINAN,Ha Noi,"Python, DevOps, Software Architecture, AI, AWS",2026-01-09 04:19:39,https://itviec.com/it-jobs/senior-web-developer-cong-ty-tnhh-finan-5150?lab_feature=preview_jd_page,Solution Architect,At office,2026-01-10 04:28:45
AI Architecture Lead,VinSmart Future,Ho Chi Minh,"Pentest, Java, Penetration Testing, Mobile Apps, AWS, Python",2026-01-08 04:19:40,https://itviec.com/it-jobs/ai-architecture-lead-vinsmart-future-3314?lab_feature=preview_jd_page,Security Tester / Penetration Tester,,2026-01-10 04:28:45
Principal Backend Engineer (Big Data/ NodeJS),YouNet Media,Ho Chi Minh,"NodeJS, Blockchain, JavaScript, SQL, English, NoSQL",2026-01-08 04:19:48,https://itviec.com/it-jobs/principal-backend-engineer-big-data-nodejs-younet-media-4626?lab_feature=preview_jd_page,Backend Developer,At office,2026-01-10 04:28:45
"QC Engineer (Manual, Automation Test)",Pizza Hut Digital & Technology,Ho Chi Minh,"Project Management, Scrum, Agile, English",2026-01-08 04:19:49,https://itviec.com/it-jobs/qc-engineer-manual-automation-test-pizza-hut-digital-technology-5140?lab_feature=preview_jd_page,Scrum Master / Agile Coach,At office,2026-01-10 04:28:45
Senior Project Manager/Program Manager (RTE),Capgemini Vietnam,Ho Chi Minh,"JavaScript, k6, Playwright, CI/CD, Python",2026-01-08 04:19:49,https://itviec.com/it-jobs/senior-project-manager-program-manager-rte-capgemini-vietnam-1805?lab_feature=preview_jd_page,Manager,At office,2026-01-10 04:28:45
SecOps Engineer,CÔNG TY TNHH NEXTEDGE,Ha Noi,"AI, TensorFlow, PyTorch, Microservices, C++, Python",2026-01-08 04:19:50,https://itviec.com/it-jobs/secops-engineer-cong-ty-tnhh-nextedge-1442?lab_feature=preview_jd_page,AI / Machine Learning Engineer,At office,2026-01-10 04:28:45
"Jr. Fullstack .Net Developer (ASP.NET, ReactJS, .NET 8)",Live Payments,Ha Noi,"IT Support, Cloud, Windows, Security, Microservices, Networking",2026-01-08 04:19:52,https://itviec.com/it-jobs/jr-fullstack-net-developer-asp-net-reactjs-net-8-live-payments-4113?lab_feature=preview_jd_page,IT Support,At office,2026-01-10 04:28:45
IT Support Engineer (Cloud/ Networking),Fujitsu Vietnam,Ho Chi Minh,"COBOL, English, French",2026-01-08 04:19:52,https://itviec.com/it-jobs/it-support-engineer-cloud-networking-fujitsu-vietnam-5253?lab_feature=preview_jd_page,Backend Developer,At office,2026-01-10 04:28:45
Senior Tester,"Niteco Vietnam Co., Ltd",Ha Noi,"JavaScript, Angular, ReactJS",2026-01-10 04:19:53,https://itviec.com/it-jobs/senior-tester-niteco-vietnam-co-ltd-4720?lab_feature=preview_jd_page,Frontend Developer,At office,2026-01-10 04:28:45
Backend Engineer (Go/Java) - DOP,Trusting Social,Ho Chi Minh,"Golang, CI/CD, API, Docker, Database, Security",2026-01-08 04:20:04,https://itviec.com/it-jobs/backend-engineer-go-java-dop-trusting-social-1040?lab_feature=preview_jd_page,Backend Developer,At office,2026-01-10 04:28:45
Middle/ Senior PHP Dev ( AI/ MVC/ Laravel/ JavaScript ),Vision Vietnam,Ha Noi,"Java, Microservices, Kafka, Docker, Spring Boot",2026-01-08 04:20:04,https://itviec.com/it-jobs/middle-senior-php-dev-ai-mvc-laravel-javascript-vision-vietnam-4341?lab_feature=preview_jd_page,Backend Developer,At office,2026-01-10 04:28:45
"Senior Java Developer (Spring Boot, SQL)",One Mount Group,Ho Chi Minh,"QA QC, SQL, Cybersecurity, Networking, Python, Automation Test",2026-01-08 04:20:05,https://itviec.com/it-jobs/senior-java-developer-spring-boot-sql-one-mount-group-4853?lab_feature=preview_jd_page,Automation Tester,At office,2026-01-10 04:28:45
QA QC Engineer (Tester),CUBICSTACK SOLUTIONS,Ha Noi,"Tester, Embedded, Python, Automation Test, QA QC, SQL",2026-01-08 04:20:05,https://itviec.com/it-jobs/qa-qc-engineer-tester-cubicstack-solutions-0241?lab_feature=preview_jd_page,Manual Tester,At office,2026-01-10 04:28:45
"Manual Tester (Embedded, QA QC)",NTP-Tech,Ho Chi Minh,"TypeScript, AWS, Unit test, MySQL, AI, PHP",2026-01-08 04:20:06,https://itviec.com/it-jobs/manual-tester-embedded-qa-qc-ntp-tech-2810?lab_feature=preview_jd_page,Fullstack Developer,At office,2026-01-10 04:28:45
Application Engineer (TypeScript/ PHP),LIFULL Tech Vietnam,Ho Chi Minh,"ReactJS, NestJS, NextJS, TypeScript, React Native, SQL",2026-01-08 04:20:06,https://itviec.com/it-jobs/application-engineer-typescript-php-lifull-tech-vietnam-0304?lab_feature=preview_jd_page,Fullstack Developer,At office,2026-01-10 04:28:45
4 Senior Fullstack Engineer (TypeScript/ReactJS/NextJS),BEWAO CORPORATION,Ho Chi Minh,"AI, Agile, LLM, Product Owner, MLOps, Machine Learning",2026-01-08 04:20:06,https://itviec.com/it-jobs/4-senior-fullstack-engineer-typescript-reactjs-nextjs-bewao-corporation-3657?lab_feature=preview_jd_page,AI / Machine Learning Engineer,At office,2026-01-10 04:28:45
AI Product Manager,PNJ,Ha Noi,"DevOps, Python, Terraform, Kubernetes, Azure, Cloud",2026-01-08 04:20:06,https://itviec.com/it-jobs/ai-product-manager-pnj-3218?lab_feature=preview_jd_page,Cloud Engineer,At office,2026-01-10 04:28:45
Site Reliability Engineer (DevOps/Cloud/.Net),Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),Ho Chi Minh,"Product strategy, Technology Roadmapping",2026-01-08 04:20:07,https://itviec.com/it-jobs/site-reliability-engineer-devops-cloud-net-panasonic-vietnam-group-panasonic-r-d-center-vietnam-prdcv-2801?lab_feature=preview_jd_page,Vice President / Director,At office,2026-01-10 04:28:45
Head of IT Business Partner,PNJ,Ha Noi,"Java, SQL, Scrum, Agile, Spring, English",2026-01-08 04:20:07,https://itviec.com/it-jobs/head-of-it-business-partner-pnj-2111?lab_feature=preview_jd_page,Backend Developer,At office,2026-01-10 04:28:45
"Mid/Senior Java Backend Developer (English, Spring)",NTQ Solution,Ho Chi Minh,,2026-01-08 04:20:07,https://itviec.com/it-jobs/java-developer-tieng-anh-giao-tiep-tot-ntq-solution-5723?lab_feature=preview_jd_page,Data Analyst,At office,2026-01-10 04:28:45
"Senior Data Analyst (English, data science, fraud/risk)",GeoComply (GeoTech Hub Vietnam),Ho Chi Minh,"Machine Learning, Algorithms, Data Analysis, English, AI, Data Science",2026-01-10 04:20:07,https://itviec.com/it-jobs/senior-data-analyst-english-data-science-fraud-risk-geocomply-geotech-hub-vietnam-1300?lab_feature=preview_jd_page,AI / Machine Learning Engineer,Hybrid (flexible between home and office),2026-01-10 04:28:45
"Sr Software Engineer, Machine Learning (AI, English)",GeoComply (GeoTech Hub Vietnam),Ha Noi,"AI, TensorFlow, PyTorch, Python, Computer Vision",2026-01-07 04:20:08,https://itviec.com/it-jobs/sr-software-engineer-machine-learning-ai-english-geocomply-geotech-hub-vietnam-3711?lab_feature=preview_jd_page,AI / Machine Learning Engineer,At office,2026-01-10 04:28:45
Senior Front-end React Developer (Good English),Unifiedpost,Ho Chi Minh,"Java, Kubernetes, Microservices, Kotlin, Spring",2026-01-07 04:20:08,https://itviec.com/it-jobs/senior-front-end-react-developer-good-english-unifiedpost-3027?lab_feature=preview_jd_page,Backend Developer,,2026-01-10 04:28:45
Backend Engineer (Java/Spring) - Naver Care/Academic,NAVER VIETNAM,Ho Chi Minh,"React Native, JavaScript, TypeScript, AI, Swift, iOS",2026-01-07 04:20:09,https://itviec.com/it-jobs/backend-engineer-java-spring-naver-care-academic-naver-vietnam-3530?lab_feature=preview_jd_page,Mobile Application Developer,Hybrid (flexible between home and office),2026-01-10 04:28:45
Middle/Senior Java Engineer,NAB Innovation Centre Vietnam,Ha Noi - Ho Chi Minh,"Java, Spring Boot, Microservices, Cloud, Spring",2026-01-07 04:20:18,https://itviec.com/it-jobs/middle-senior-java-engineer-nab-innovation-centre-vietnam-0444?lab_feature=preview_jd_page,Frontend Developer,At office,2026-01-10 04:28:45
"IT Freshers 2026 (Business Analyst, Devs, System)",F88,Ha Noi,"Project Management, API, IoT",2026-01-07 04:20:18,https://itviec.com/it-jobs/it-freshers-2026-business-analyst-devs-system-f88-3935?lab_feature=preview_jd_page,Project Manager,At office,2026-01-10 04:28:45
Project Manager (Medical Device),ISOFH,Ho Chi Minh,"Database, Unix, Agile, AWS, Cloud, PostgreSql",2026-01-07 04:20:18,https://itviec.com/it-jobs/project-manager-medical-device-isofh-4505?lab_feature=preview_jd_page,Database Engineer,Hybrid (flexible between home and office),2026-01-10 04:28:45
"Database Administrator (PostgreSQL, AWS, Agile)",Katalon,Ha Noi,"Java, Database, Spring, SQL, JUnit, Spring Boot",2026-01-07 04:20:18,https://itviec.com/it-jobs/database-administrator-postgresql-aws-agile-katalon-4427?lab_feature=preview_jd_page,Backend Developer,Hybrid (flexible between home and office),2026-01-10 04:28:45
02 Java Developer (Spring),Extreme Việt Nam,Ha Noi,,2026-01-07 04:20:19,https://itviec.com/it-jobs/02-java-developer-spring-extreme-viet-nam-0850?lab_feature=preview_jd_page,Data Engineer,Hybrid (flexible between home and office),2026-01-10 04:28:45
Data Engineer (Power Platform / Databricks),Extreme Việt Nam,Ho Chi Minh,"Big Data, NoSQL, ETL, Python, Java, Scala",2026-01-07 04:20:19,https://itviec.com/it-jobs/data-engineer-power-platform-databricks-extreme-viet-nam-2441?lab_feature=preview_jd_page,Big Data Engineer,At office,2026-01-10 04:28:45
Senior Golang Dev/Tech Lead (Go/English),Ada Beat Vietnam,Ho Chi Minh,"DevOps, Spark, CI/CD, Terraform, Databricks, AWS CloudFormation",2026-01-07 04:20:19,https://itviec.com/it-jobs/senior-golang-dev-tech-lead-go-english-ada-beat-vietnam-2932?lab_feature=preview_jd_page,DevOps Engineer,"F10, Thien Nam Office Building, No. 111 - 121 Ngo Gia Tu Street, Vuon Lai Ward, Ho Chi Minh",2026-01-10 04:28:45
"Technical Demo Architect (API, Javascript, JSON, Git)",OL Vietnam,Ho Chi Minh - Da Nang,"Project Management, Leadership, Scrum, Team Management, Agile, English",2026-01-10 04:20:20,https://itviec.com/it-jobs/technical-demo-architect-api-javascript-json-git-ol-vietnam-4038?lab_feature=preview_jd_page,Manager,At office,2026-01-10 04:28:45
Project Manager (Scrum Master/Agile/English) - BONUS,KMS Technology,Ho Chi Minh,"PHP, Microservices Architecture, Laravel, Database, MySQL, AWS",2026-01-07 04:20:20,https://itviec.com/it-jobs/project-manager-scrum-master-agile-english-bonus-kms-technology-3942?lab_feature=preview_jd_page,Backend Developer,"Charmington La Pointe Officetel Apartments, 181 Cao Thang St, District 10, Ho Chi Minh",2026-01-10 04:28:45
"Senior Backend Developer (PHP, Laravel, MySQL, Kafka)",CUBICSTACK SOLUTIONS,Ha Noi - Ho Chi Minh - Da Nang,,2026-01-07 04:20:21,https://itviec.com/it-jobs/senior-backend-developer-php-laravel-mysql-kafka-cubicstack-solutions-3045?lab_feature=preview_jd_page,Hardware-Software Integration Engineer,"Charmington La Pointe Officetel Apartments, 181 Cao Thang St, District 10, Ho Chi Minh",2026-01-10 04:28:45
